	Control_3_S6	Control_1_S4	Alcohol_2_S2	Alcohol_1_S1	Control_2_S5	Alcohol_3_S3
Amine_and_polyamine_biosynthesis;ectoine_biosynthesis;L-ectoine_from_L-aspartate_4-semialdehyde:_step_1/3.	0.0	0.0	92.26839826839827	27.160714285714285	0.0	3.0432900432900434
Amine_and_polyamine_biosynthesis;ectoine_biosynthesis;L-ectoine_from_L-aspartate_4-semialdehyde:_step_2/3.	4.938180002103127	9.264271420170097	229.4240357356966	134.59107972779475	5.978039373627144	274.424898385577
Amine_and_polyamine_biosynthesis;histamine_biosynthesis;histamine_from_L-histidine:_step_1/1.	0.6939393939393939	1.356891495601173	11.65085657513692	19.858463105328862	0.6848484848484848	42.95003703504591
Amine_and_polyamine_biosynthesis;putrescine_biosynthesis_via_L-ornithine_pathway;putrescine_from_L-ornithine:_step_1/1.	19.269827188479788	53.32887293948261	331.12044141383507	374.6959716269938	53.48218687901417	828.2672145165384
Amine_and_polyamine_biosynthesis;putrescine_biosynthesis_via_agmatine_pathway;N-carbamoylputrescine_from_agmatine:_step_1/1.	2.6036020730304252	6.751861371754239	15.81651947543135	37.39586170152946	4.08784739715275	98.70080200946354
Amine_and_polyamine_biosynthesis;putrescine_biosynthesis_via_agmatine_pathway;putrescine_from_N-carbamoylputrescine_(amidase_route):_step_1/1.	1.3333333333333333	4.0	0.0	0.0	4.333333333333333	0.0
Amine_and_polyamine_biosynthesis;putrescine_biosynthesis_via_agmatine_pathway;putrescine_from_N-carbamoylputrescine_(transferase_route):_step_1/1.	5.38812772824859	17.353770044837287	171.99967889624193	256.2481316638654	51.107952258474405	801.7173605966232
Amine_and_polyamine_biosynthesis;putrescine_biosynthesis_via_agmatine_pathway;putrescine_from_agmatine:_step_1/1.	1.3181952803005434	2.0447328299959877	8.334299600729807	63.68741771192572	31.959076485392274	199.5976285194592
Amine_and_polyamine_biosynthesis;spermidine_biosynthesis.	1.3181952803005434	2.0447328299959877	8.334299600729807	63.68741771192572	31.959076485392274	199.5976285194592
Amine_and_polyamine_biosynthesis;spermidine_biosynthesis;spermidine_from_putrescine:_step_1/1.	0.9401709401709402	4.364957264957264	10.51565472641054	11.781157853238819	0.7932692307692307	19.512252458882646
Amine_and_polyamine_biosynthesis;spermine_biosynthesis;spermine_from_spermidine:_step_1/1.	0.9401709401709402	4.364957264957264	10.51565472641054	11.781157853238819	0.7932692307692307	19.512252458882646
Amine_and_polyamine_degradation;betaine_degradation;sarcosine_from_betaine:_step_2/2.	1.0357932637155018	2.295507304689557	16.004018229679087	63.76964734513145	1.2765564869288273	84.63302658465771
Amine_and_polyamine_degradation;ethanolamine_degradation.	129.16908785687164	245.60794551177503	1503.81752607737	1253.0854495192173	136.37748632212643	2169.7921831605045
Amine_and_polyamine_degradation;putrescine_degradation.	4.468785922249492	1.8223324664862148	225.74804962727336	110.60082059171027	1.6429169112024862	211.66076230572557
Amine_and_polyamine_degradation;putrescine_degradation;4-aminobutanal_from_putrescine_(transaminase_route):_step_1/1.	5.023135099857797	23.396984280161927	183.41047292474275	245.46002332754745	13.555482737648788	353.0341688022386
Amine_and_polyamine_degradation;putrescine_degradation;4-aminobutanoate_from_4-aminobutanal:_step_1/1.	83.0422520211904	152.20352822864308	789.547869125262	319.496979349996	56.70763663237347	773.2008739056358
Amine_and_polyamine_degradation;putrescine_degradation;4-aminobutanoate_from_putrescine:_step_1/4.	4.287657361795293	6.4708741830065355	191.83436063779223	112.53367198827497	8.10601972892489	265.0955898778758
Amine_and_polyamine_degradation;putrescine_degradation;4-aminobutanoate_from_putrescine:_step_2/4.	1.0357932637155018	2.295507304689557	16.004018229679087	63.76964734513145	1.2765564869288273	84.63302658465771
Amine_and_polyamine_degradation;putrescine_degradation;4-aminobutanoate_from_putrescine:_step_3/4.	83.0422520211904	152.20352822864308	789.547869125262	319.496979349996	56.70763663237347	773.2008739056358
Amine_and_polyamine_degradation;putrescine_degradation;4-aminobutanoate_from_putrescine:_step_4/4.	1.8164999231102044	2.2187933460511733	74.47062178484997	55.60863218638207	30.4833631734305	258.8701656299347
Amine_and_polyamine_degradation;putrescine_degradation;N-acetylputrescine_from_putrescine:_step_1/1.	4.938180002103127	9.264271420170097	229.4240357356966	134.59107972779475	5.978039373627144	274.424898385577
Amine_and_polyamine_degradation;putrescine_degradation;succinate_semialdehyde_from_4-aminobutanoate:_step_1/1.	0.0	0.0	92.26839826839827	27.160714285714285	0.0	3.0432900432900434
Amine_and_polyamine_degradation;putrescine_degradation_[regulation].	25.183968009728513	48.709238520213866	871.4522129983468	2453.463097079473	37.93570781729009	818.8165855551417
Amine_and_polyamine_degradation;sarcosine_degradation;formaldehyde_and_glycine_from_sarcosine:_step_1/1.	1.0357932637155018	2.295507304689557	16.004018229679087	63.76964734513145	1.2765564869288273	84.63302658465771
Amine_and_polyamine_degradation;stachydrine_degradation.	0.23599041054839676	0.4507042253521127	1.8431118626653538	4.201742369108267	1.052891818999101	5.0301489789802645
Amine_and_polyamine_metabolism;carnitine_metabolism.	55.27461949247278	98.14679184423535	1313.9735365354557	2748.9070897246825	528.6556495518192	2257.074982540884
Amino-acid_biosynthesis;D-alanine_biosynthesis;D-alanine_from_L-alanine:_step_1/1.	8.182104768660926	7.108359637324415	235.29553853025723	177.93811555210502	12.830724962338687	255.86143417505332
Amino-acid_biosynthesis;L-arginine_biosynthesis.	5.38812772824859	17.353770044837287	171.99967889624193	256.2481316638654	51.107952258474405	801.7173605966232
Amino-acid_biosynthesis;L-arginine_biosynthesis;L-arginine_from_L-ornithine_and_carbamoyl_phosphate:_step_1/3.	5.38812772824859	17.353770044837287	171.99967889624193	256.2481316638654	51.107952258474405	801.7173605966232
Amino-acid_biosynthesis;L-arginine_biosynthesis;L-arginine_from_L-ornithine_and_carbamoyl_phosphate:_step_2/3.	9.989478542561054	25.412324273201286	126.22905423866287	126.73508175416472	39.39345664488846	145.4085409967595
Amino-acid_biosynthesis;L-arginine_biosynthesis;L-arginine_from_L-ornithine_and_carbamoyl_phosphate:_step_3/3.	6.808488630343287	16.439711805644997	189.94567975971782	110.43429251386073	17.80602767768055	237.5954723406587
Amino-acid_biosynthesis;L-arginine_biosynthesis;L-ornithine_and_N-acetyl-L-glutamate_from_L-glutamate_and_N(2)-acetyl-L-ornithine_(cyclic):_step_1/1.	0.8453396770344679	3.51740701216123	120.17002753078997	47.470057224532646	0.3869654260801677	105.3554561675913
Amino-acid_biosynthesis;L-arginine_biosynthesis;L-ornithine_from_N(2)-acetyl-L-ornithine_(linear):_step_1/1.	6.393910996836902	9.925430678708794	259.5803211120742	613.4837304694332	21.142220686860824	373.7728036955067
Amino-acid_biosynthesis;L-arginine_biosynthesis;N(2)-acetyl-L-ornithine_from_L-glutamate:_step_1/4.	5.29391645341596	9.134366181962951	148.98399505006407	129.8878122137073	8.987044158891301	249.33455141018248
Amino-acid_biosynthesis;L-arginine_biosynthesis;N(2)-acetyl-L-ornithine_from_L-glutamate:_step_2/4.	4.582039058779944	7.980917906100882	141.74868455159572	117.27866482416063	8.781488603335745	213.87832559660637
Amino-acid_biosynthesis;L-arginine_biosynthesis;N(2)-acetyl-L-ornithine_from_L-glutamate:_step_3/4.	7.404748640669433	17.149232024415006	164.29482965517283	274.50695730808184	15.696130094293029	400.26328584106795
Amino-acid_biosynthesis;L-arginine_biosynthesis;N(2)-acetyl-L-ornithine_from_L-glutamate:_step_4/4.	5.023135099857797	23.396984280161927	183.41047292474275	245.46002332754745	13.555482737648788	353.0341688022386
Amino-acid_biosynthesis;L-arginine_biosynthesis;carbamoyl_phosphate_from_bicarbonate:_step_1/1.	8.140529413179724	17.8852905455454	72.08829256168994	180.92589825702746	13.590382941505196	298.5979828740021
Amino-acid_biosynthesis;L-arginine_biosynthesis_[regulation].	1.8247733828558945	2.225322206199217	36.12654840473245	20.638302354491074	31.06346450038136	59.50873600666951
Amino-acid_biosynthesis;L-asparagine_biosynthesis.	11.254025240220429	17.981510390698233	236.9689510653502	132.51094965132256	14.161924490924871	213.93766161145933
Amino-acid_biosynthesis;L-asparagine_biosynthesis;L-asparagine_from_L-aspartate_(L-Gln_route):_step_1/1.	11.254025240220429	17.981510390698233	236.9689510653502	132.51094965132256	14.161924490924871	213.93766161145933
Amino-acid_biosynthesis;L-asparagine_biosynthesis;L-asparagine_from_L-aspartate_(ammonia_route):_step_1/1.	8.848122721533308	17.25364774797529	123.79781822801688	44.461399352245756	7.412861334657848	168.32672929688349
Amino-acid_biosynthesis;L-cysteine_biosynthesis.	1.9362639744359247	18.008105766472088	32.78493734716567	101.86197882772379	15.510050060729641	66.68682174907782
Amino-acid_biosynthesis;L-cysteine_biosynthesis;L-cysteine_from_L-homocysteine_and_L-serine:_step_1/2.	1.9362639744359247	18.008105766472088	32.02025333229578	92.17164425523309	15.310050060729642	65.68682174907782
Amino-acid_biosynthesis;L-cysteine_biosynthesis;L-cysteine_from_L-homocysteine_and_L-serine:_step_2/2.	68.2713426877946	39.690785379257626	579.5238370576573	498.52355948180616	32.14947982958833	664.8870095808106
Amino-acid_biosynthesis;L-cysteine_biosynthesis;L-cysteine_from_L-serine:_step_1/2.	15.128575613346623	14.407189104729396	327.1343935449983	167.47893100287078	32.68887582599538	305.83467255747496
Amino-acid_biosynthesis;L-cysteine_biosynthesis;L-cysteine_from_L-serine:_step_2/2.	1.9362639744359247	18.008105766472088	32.02025333229578	92.17164425523309	15.310050060729642	65.68682174907782
Amino-acid_biosynthesis;L-histidine_biosynthesis;L-histidine_from_5-phospho-alpha-D-ribose_1-diphosphate:_step_1/9.	26.35279046028849	27.999121491627562	317.57778733525214	233.28663708838593	19.526942758872025	402.3833116141769
Amino-acid_biosynthesis;L-histidine_biosynthesis;L-histidine_from_5-phospho-alpha-D-ribose_1-diphosphate:_step_2/9.	0.18614718614718617	0.7272727272727273	224.82619047619045	35.14653679653679	0.9521645021645021	149.6772727272727
Amino-acid_biosynthesis;L-histidine_biosynthesis;L-histidine_from_5-phospho-alpha-D-ribose_1-diphosphate:_step_3/9.	25.248139903877416	27.63071442942772	365.96983460265045	320.63618481142225	27.2990998265672	699.6769228381845
Amino-acid_biosynthesis;L-histidine_biosynthesis;L-histidine_from_5-phospho-alpha-D-ribose_1-diphosphate:_step_4/9.	5.2851320669888535	2.640221680929162	253.7056752183641	70.1515927997596	8.731768527573694	226.2055246975714
Amino-acid_biosynthesis;L-histidine_biosynthesis;L-histidine_from_5-phospho-alpha-D-ribose_1-diphosphate:_step_5/9.	9.99344728118642	11.62682380429599	314.15505416812385	335.92838982535216	8.115553579815996	655.2676427746406
Amino-acid_biosynthesis;L-histidine_biosynthesis;L-histidine_from_5-phospho-alpha-D-ribose_1-diphosphate:_step_6/9.	6.931487655643519	13.364819485903201	37.48441866713896	59.422098664794134	6.967664680189531	101.11319715951583
Amino-acid_biosynthesis;L-histidine_biosynthesis;L-histidine_from_5-phospho-alpha-D-ribose_1-diphosphate:_step_7/9.	7.023941379681064	14.192131029461423	370.2840617161652	262.7138750511835	12.618313307545332	557.3278308753349
Amino-acid_biosynthesis;L-histidine_biosynthesis;L-histidine_from_5-phospho-alpha-D-ribose_1-diphosphate:_step_8/9.	29.183677206140178	56.99904006644801	1492.5628283873339	854.0195634194904	75.8737984525862	1634.1193520125812
Amino-acid_biosynthesis;L-histidine_biosynthesis;L-histidine_from_5-phospho-alpha-D-ribose_1-diphosphate:_step_9/9.	10.913335319075003	32.386070423400824	411.00931230733073	318.91874900113476	17.75350598342084	628.551941622409
Amino-acid_biosynthesis;L-homocysteine_biosynthesis;L-homocysteine_from_S-adenosyl-L-homocysteine:_step_1/1.	1.3943672493650083	4.063768115942029	18.277588044901172	70.1354548292876	4.094760433131237	61.661601864962364
Amino-acid_biosynthesis;L-isoleucine_biosynthesis;2-oxobutanoate_from_L-threonine.	16.648031066980984	18.977363465801943	205.27860518472613	90.94789959079081	19.521660423421675	189.33219246370325
Amino-acid_biosynthesis;L-isoleucine_biosynthesis;2-oxobutanoate_from_L-threonine:_step_1/1.	6.326043561913127	13.448560135516656	218.0817456406248	102.17771925980406	13.559497377918094	180.18523832582093
Amino-acid_biosynthesis;L-isoleucine_biosynthesis;2-oxobutanoate_from_pyruvate:_step_1/3.	17.549770037314776	28.697643362143083	166.84978180704437	144.5603813960766	20.294557466857558	388.2154608934488
Amino-acid_biosynthesis;L-leucine_biosynthesis;L-leucine_from_3-methyl-2-oxobutanoate:_step_1/4.	17.549770037314776	28.697643362143083	166.84978180704437	144.5603813960766	20.294557466857558	388.2154608934488
Amino-acid_biosynthesis;L-leucine_biosynthesis;L-leucine_from_3-methyl-2-oxobutanoate:_step_2/4.	10.796522381418193	34.33235628432418	259.50389479291306	124.4924707670698	10.820405675604928	487.2861425653422
Amino-acid_biosynthesis;L-leucine_biosynthesis;L-leucine_from_3-methyl-2-oxobutanoate:_step_3/4.	5.71959137125189	24.365648457836944	113.00611302222782	167.10665430487583	17.190190533250497	307.3945375692541
Amino-acid_biosynthesis;L-lysine_biosynthesis_via_AAA_pathway;L-alpha-aminoadipate_from_2-oxoglutarate:_step_1/5.	17.549770037314776	28.697643362143083	166.84978180704437	144.5603813960766	20.294557466857558	388.2154608934488
Amino-acid_biosynthesis;L-lysine_biosynthesis_via_AAA_pathway;L-alpha-aminoadipate_from_2-oxoglutarate:_step_2/5.	0.9709557581898007	4.634126984126984	0.4790273556231004	35.3370989530564	0.6943989816330243	5.870837554880108
Amino-acid_biosynthesis;L-lysine_biosynthesis_via_AAA_pathway;L-alpha-aminoadipate_from_2-oxoglutarate:_step_3/5.	11.767478139607995	38.966483268451164	259.98292214853615	159.82956972012622	11.514804657237951	493.1569801202223
Amino-acid_biosynthesis;L-lysine_biosynthesis_via_AAA_pathway;L-alpha-aminoadipate_from_2-oxoglutarate:_step_4/5.	5.71959137125189	24.365648457836944	113.00611302222782	167.10665430487583	17.190190533250497	307.3945375692541
Amino-acid_biosynthesis;L-lysine_biosynthesis_via_AAA_pathway;L-alpha-aminoadipate_from_2-oxoglutarate:_step_5/5.	4.6833105377949895	8.26035580939695	210.9936114441482	242.72807436401231	19.67366617269272	563.1137794107511
Amino-acid_biosynthesis;L-lysine_biosynthesis_via_AAA_pathway;L-lysine_from_L-alpha-aminoadipate_(Thermus_route):_step_1/5.	0.2518190584728675	0.9953098974314017	10.312271786184828	56.79062676453981	9.91070395371263	6.054018445322793
Amino-acid_biosynthesis;L-lysine_biosynthesis_via_AAA_pathway;L-lysine_from_L-alpha-aminoadipate_(Thermus_route):_step_2/5.	4.582039058779944	7.980917906100882	141.74868455159572	117.27866482416063	8.781488603335745	213.87832559660637
Amino-acid_biosynthesis;L-lysine_biosynthesis_via_AAA_pathway;L-lysine_from_L-alpha-aminoadipate_(Thermus_route):_step_3/5.	5.009707223595695	10.577671725254453	115.11771472836706	217.20738947772423	8.438299031574228	259.42065147064335
Amino-acid_biosynthesis;L-lysine_biosynthesis_via_AAA_pathway;L-lysine_from_L-alpha-aminoadipate_(Thermus_route):_step_4/5.	5.023135099857797	23.396984280161927	183.41047292474275	245.46002332754745	13.555482737648788	353.0341688022386
Amino-acid_biosynthesis;L-lysine_biosynthesis_via_AAA_pathway;L-lysine_from_L-alpha-aminoadipate_(Thermus_route):_step_5/5.	6.393910996836902	9.925430678708794	259.5803211120742	613.4837304694332	21.142220686860824	373.7728036955067
Amino-acid_biosynthesis;L-lysine_biosynthesis_via_AAA_pathway;L-lysine_from_L-alpha-aminoadipate_(fungal_route):_step_1/3.	0.23599041054839676	0.8257042253521127	6.075254719808211	16.308885226251125	0.05289181899910099	49.58372040755169
Amino-acid_biosynthesis;L-lysine_biosynthesis_via_AAA_pathway;L-lysine_from_L-alpha-aminoadipate_(fungal_route):_step_2/3.	7.041835611511149	4.2602856531678865	18.13556182120733	34.3210192377923	5.747510121900225	124.71633407744345
Amino-acid_biosynthesis;L-lysine_biosynthesis_via_AAA_pathway_[regulation].	23.091506550935872	45.03797295253615	6310.146340254846	2964.740704461115	67.62963239995148	7240.430180015406
Amino-acid_biosynthesis;L-lysine_biosynthesis_via_DAP_pathway;(S)-tetrahydrodipicolinate_from_L-aspartate:_step_1/4.	7.8996407482756	13.451724473667465	285.16319619960535	285.6917761856601	56.55050271973339	1055.0432158496667
Amino-acid_biosynthesis;L-lysine_biosynthesis_via_DAP_pathway;(S)-tetrahydrodipicolinate_from_L-aspartate:_step_3/4.	31.121611405227046	55.91880412600939	607.758433734492	323.0879600368762	37.467269674560804	709.4676283988822
Amino-acid_biosynthesis;L-lysine_biosynthesis_via_DAP_pathway;(S)-tetrahydrodipicolinate_from_L-aspartate:_step_4/4.	9.318461263583519	14.009099893220034	168.1112220959784	181.05315548509577	15.919974169036049	374.3553866390596
Amino-acid_biosynthesis;L-lysine_biosynthesis_via_DAP_pathway;DL-2,6-diaminopimelate_from_LL-2,6-diaminopimelate:_step_1/1.	9.310404168817051	19.669509110457092	217.20299082152718	227.23805845295865	5.124238158149075	407.5226973738201
Amino-acid_biosynthesis;L-lysine_biosynthesis_via_DAP_pathway;L-lysine_from_DL-2,6-diaminopimelate:_step_1/1.	17.0910358325687	48.33186748872257	233.1933770685165	251.5549292291569	48.48962771025697	726.6249393987226
Amino-acid_biosynthesis;L-lysine_biosynthesis_via_DAP_pathway;LL-2,6-diaminopimelate_from_(S)-tetrahydrodipicolinate_(acetylase_route):_step_1/3.	0.5277777777777778	1.761111111111111	136.68369685474948	63.53645092460881	1.2555555555555555	137.7459696538644
Amino-acid_biosynthesis;L-lysine_biosynthesis_via_DAP_pathway;LL-2,6-diaminopimelate_from_(S)-tetrahydrodipicolinate_(acetylase_route):_step_2/3.	36.019406821149644	62.459440849332445	6914.416089568457	3589.543301994182	62.441175396403246	7658.489849455309
Amino-acid_biosynthesis;L-lysine_biosynthesis_via_DAP_pathway;LL-2,6-diaminopimelate_from_(S)-tetrahydrodipicolinate_(acetylase_route):_step_3/3.	0.581536624378273	1.742068187295953	171.5531115701616	115.58253982845739	26.53002796602606	302.4375605779108
Amino-acid_biosynthesis;L-lysine_biosynthesis_via_DAP_pathway;LL-2,6-diaminopimelate_from_(S)-tetrahydrodipicolinate_(aminotransferase_route):_step_1/1.	36.019406821149644	62.459440849332445	6914.416089568457	3589.543301994182	62.441175396403246	7658.489849455309
Amino-acid_biosynthesis;L-lysine_biosynthesis_via_DAP_pathway;LL-2,6-diaminopimelate_from_(S)-tetrahydrodipicolinate_(succinylase_route):_step_1/3.	0.5277777777777778	1.761111111111111	136.68369685474948	63.53645092460881	1.2555555555555555	137.7459696538644
Amino-acid_biosynthesis;L-lysine_biosynthesis_via_DAP_pathway;LL-2,6-diaminopimelate_from_(S)-tetrahydrodipicolinate_(succinylase_route):_step_2/3.	5.023135099857797	23.396984280161927	183.41047292474275	245.46002332754745	13.555482737648788	353.0341688022386
Amino-acid_biosynthesis;L-lysine_biosynthesis_via_DAP_pathway;LL-2,6-diaminopimelate_from_(S)-tetrahydrodipicolinate_(succinylase_route):_step_3/3.	6.393910996836902	9.925430678708794	259.5803211120742	613.4837304694332	21.142220686860824	373.7728036955067
Amino-acid_biosynthesis;L-methionine_biosynthesis_via_de_novo_pathway.	68.2713426877946	39.690785379257626	579.9524084862287	498.7378451960919	32.14947982958833	664.922723866525
Amino-acid_biosynthesis;L-methionine_biosynthesis_via_de_novo_pathway;L-cystathionine_from_O-succinyl-L-homoserine:_step_1/1.	68.2713426877946	39.690785379257626	579.5238370576573	498.52355948180616	32.14947982958833	664.8870095808106
Amino-acid_biosynthesis;L-methionine_biosynthesis_via_de_novo_pathway;L-homocysteine_from_L-cystathionine:_step_1/1.	74.29494129188028	43.81820966339421	730.1312680609929	599.9937389115915	37.01067125048964	986.3447139897339
Amino-acid_biosynthesis;L-methionine_biosynthesis_via_de_novo_pathway;L-homocysteine_from_O-succinyl-L-homoserine:_step_1/1.	68.2713426877946	39.690785379257626	579.5238370576573	498.52355948180616	32.14947982958833	664.8870095808106
Amino-acid_biosynthesis;L-methionine_biosynthesis_via_de_novo_pathway;L-methionine_from_L-homocysteine_(BhmT_route):_step_1/1.	10.697088025597365	11.691026051388071	229.51753039643074	174.13870076176178	22.747553003648576	334.95406645724324
Amino-acid_biosynthesis;L-methionine_biosynthesis_via_de_novo_pathway;L-methionine_from_L-homocysteine_(MetE_route):_step_1/1.	0.0	0.0	0.42857142857142855	0.21428571428571427	0.0	0.03571428571428571
Amino-acid_biosynthesis;L-methionine_biosynthesis_via_de_novo_pathway;L-methionine_from_L-homocysteine_(MetH_route):_step_1/1.	0.8918918918918919	2.328828828828829	93.25780943987466	5.4831570701135925	16.413214845280063	69.18967880924403
Amino-acid_biosynthesis;L-methionine_biosynthesis_via_de_novo_pathway;O-acetyl-L-homoserine_from_L-homoserine:_step_1/1.	3.8259398402625417	1.5008016535026205	2.449517881487642	3.7332962602993014	1.2949893686069058	5.954442751083618
Amino-acid_biosynthesis;L-methionine_biosynthesis_via_de_novo_pathway;O-succinyl-L-homoserine_from_L-homoserine:_step_1/1.	1.5514329301514658	2.7221358222923033	24.253965394318968	36.029975453750616	4.503549335959198	63.79282304985491
Amino-acid_biosynthesis;L-methionine_biosynthesis_via_salvage_pathway;L-methionine_from_S-methyl-5-thio-alpha-D-ribose_1-phosphate:_step_1/6.	17.722302481193747	38.93368399563336	448.96131571021925	501.77601052928446	18.95760285068726	760.8574173347272
Amino-acid_biosynthesis;L-methionine_biosynthesis_via_salvage_pathway;L-methionine_from_S-methyl-5-thio-alpha-D-ribose_1-phosphate:_step_2/6.	16.32043224148276	24.643238643880633	555.393190742702	745.6949300016621	23.158310176663544	1350.6719523423371
Amino-acid_biosynthesis;L-methionine_biosynthesis_via_salvage_pathway;L-methionine_from_S-methyl-5-thio-alpha-D-ribose_1-phosphate:_step_3/6.	0.0	0.0	1.175	0.6	0.0	0.5
Amino-acid_biosynthesis;L-methionine_biosynthesis_via_salvage_pathway;L-methionine_from_S-methyl-5-thio-alpha-D-ribose_1-phosphate:_step_4/6.	14.383799982551006	23.01731796957286	486.43713673055487	500.9899274192505	14.482754621107985	860.8349728126358
Amino-acid_biosynthesis;L-methionine_biosynthesis_via_salvage_pathway;L-methionine_from_S-methyl-5-thio-alpha-D-ribose_1-phosphate:_step_6/6.	36.019406821149644	62.459440849332445	6914.416089568457	3589.543301994182	62.441175396403246	7658.489849455309
Amino-acid_biosynthesis;L-methionine_biosynthesis_via_salvage_pathway;S-methyl-5-thio-alpha-D-ribose_1-phosphate_from_S-methyl-5'-thioadenosine_(hydrolase_route):_step_1/2.	37.89818264135496	15.358281188921056	232.22739495248243	135.48184108699286	10.655429176462567	902.3531943807992
Amino-acid_biosynthesis;L-methionine_biosynthesis_via_salvage_pathway;S-methyl-5-thio-alpha-D-ribose_1-phosphate_from_S-methyl-5'-thioadenosine_(hydrolase_route):_step_2/2.	0.0	0.1111111111111111	0.16666666666666666	0.0	0.8888888888888888	0.1111111111111111
Amino-acid_biosynthesis;L-methionine_biosynthesis_via_salvage_pathway;S-methyl-5-thio-alpha-D-ribose_1-phosphate_from_S-methyl-5'-thioadenosine_(phosphorylase_route):_step_1/1.	7.239819115557753	3.821002252715945	89.24413750111438	245.90620675313977	11.456807341750084	352.8961045638514
Amino-acid_biosynthesis;L-phenylalanine_biosynthesis;L-arogenate_from_prephenate_(L-Glu_route):_step_1/1.	36.019406821149644	62.459440849332445	6914.416089568457	3589.543301994182	62.441175396403246	7658.489849455309
Amino-acid_biosynthesis;L-phenylalanine_biosynthesis;L-phenylalanine_from_L-arogenate:_step_1/1.	5.901761654348388	7.129016587641339	289.4840128217998	223.94852158815715	6.593870368459381	1013.4051201369674
