	Control_3_S6	Control_1_S4	Alcohol_2_S2	Alcohol_1_S1	Control_2_S5	Alcohol_3_S3
Amine_and_polyamine_biosynthesis;putrescine_biosynthesis_via_agmatine_pathway;putrescine_from_N-carbamoylputrescine_(transferase_route):_step_1/1.	178.77998681639463	484.8557491377594	355.2365062092057	428.87680444644576	389.07245369372663	550.9002547860648
Amine_and_polyamine_biosynthesis;putrescine_biosynthesis_via_agmatine_pathway;putrescine_from_agmatine:_step_1/1.	24.171397308239417	76.81005653426706	57.255644574088514	102.41806814333131	152.01072447230342	93.60461152882206
Amine_and_polyamine_biosynthesis;spermidine_biosynthesis.	24.171397308239417	76.81005653426706	57.255644574088514	102.41806814333131	152.01072447230342	93.60461152882206
Amine_and_polyamine_biosynthesis;spermidine_biosynthesis;spermidine_from_putrescine:_step_1/1.	19.03992673992674	50.62466422466423	22.585127618573928	39.85938848657743	17.791687535469688	43.9926584749929
Amine_and_polyamine_biosynthesis;spermine_biosynthesis;spermine_from_spermidine:_step_1/1.	19.03992673992674	50.62466422466423	22.585127618573928	39.85938848657743	17.791687535469688	43.9926584749929
Amine_and_polyamine_degradation;betaine_degradation;sarcosine_from_betaine:_step_2/2.	19.952971422747343	63.70750742657188	42.47635175311056	116.9941521208103	16.614346540364643	62.58426337444161
Amine_and_polyamine_degradation;ethanolamine_degradation.	867.1031434485024	1121.8768461539655	1537.007007725187	1513.9802539648103	1088.4826303428515	2080.3334969308025
Amine_and_polyamine_degradation;putrescine_degradation.	79.95767529787754	73.38044462615422	232.96934185526794	413.56401440430426	59.02089761838485	335.4975491091857
Amine_and_polyamine_degradation;putrescine_degradation;4-aminobutanal_from_putrescine_(transaminase_route):_step_1/1.	236.75510559141256	415.55759660564587	353.27419668982714	244.97906887859506	390.05480733357666	546.2440686040513
Amine_and_polyamine_degradation;putrescine_degradation;4-aminobutanoate_from_4-aminobutanal:_step_1/1.	182.35469431800544	409.7438503355305	445.11463621040866	460.36746382550405	250.07115418525626	525.4114855046706
Amine_and_polyamine_degradation;putrescine_degradation;4-aminobutanoate_from_putrescine:_step_1/4.	188.68880612102177	260.14323679090666	130.25202305048813	211.54598695760333	308.28424575333725	241.77730382410581
Amine_and_polyamine_degradation;putrescine_degradation;4-aminobutanoate_from_putrescine:_step_2/4.	19.952971422747343	63.70750742657188	42.47635175311056	116.9941521208103	16.614346540364643	62.58426337444161
Amine_and_polyamine_degradation;putrescine_degradation;4-aminobutanoate_from_putrescine:_step_3/4.	182.35469431800544	409.7438503355305	445.11463621040866	460.36746382550405	250.07115418525626	525.4114855046706
Amine_and_polyamine_degradation;putrescine_degradation;4-aminobutanoate_from_putrescine:_step_4/4.	122.82565267337117	96.51057164206098	158.10118342158745	192.0741609316762	248.1235834516991	327.60494246493846
Amine_and_polyamine_degradation;putrescine_degradation;N-acetylputrescine_from_putrescine:_step_1/1.	164.0952348994808	231.84731836111106	356.6380994418982	415.1410677689377	307.64644435023735	501.76192881888005
Amine_and_polyamine_degradation;putrescine_degradation;succinate_semialdehyde_from_4-aminobutanoate:_step_1/1.	0.0	0.0	76.42099567099568	192.92045454545456	0.011904761904761904	46.929653679653676
Amine_and_polyamine_degradation;putrescine_degradation_[regulation].	1079.9472517676024	951.8341472264829	2802.4792758261397	2225.5146856598776	1708.170972113936	2913.256595708476
Amine_and_polyamine_degradation;sarcosine_degradation;formaldehyde_and_glycine_from_sarcosine:_step_1/1.	19.952971422747343	63.70750742657188	42.47635175311056	116.9941521208103	16.614346540364643	62.58426337444161
Amine_and_polyamine_degradation;stachydrine_degradation.	53.80746179202877	128.42927779442613	7.273417098334688	6.5296031508198125	47.318656620574515	13.070829230703373
Amine_and_polyamine_metabolism;carnitine_metabolism.	1096.2081046841904	951.7453161243836	1732.9203499085204	2173.585212521303	1358.613141972379	2358.599300386869
Amino-acid_biosynthesis;D-alanine_biosynthesis;D-alanine_from_L-alanine:_step_1/1.	188.75027219108011	269.7537832142424	282.5470135257792	348.5901206820329	382.15986237504586	659.144935162479
Amino-acid_biosynthesis;L-arginine_biosynthesis.	178.77998681639463	484.8557491377594	355.2365062092057	428.87680444644576	389.07245369372663	550.9002547860648
Amino-acid_biosynthesis;L-arginine_biosynthesis;L-arginine_from_L-ornithine_and_carbamoyl_phosphate:_step_1/3.	178.77998681639463	484.8557491377594	355.2365062092057	428.87680444644576	389.07245369372663	550.9002547860648
Amino-acid_biosynthesis;L-arginine_biosynthesis;L-arginine_from_L-ornithine_and_carbamoyl_phosphate:_step_2/3.	149.92683262400115	504.59754550877346	280.4281622732098	383.63134726625765	361.71255446518853	340.0127403457178
Amino-acid_biosynthesis;L-arginine_biosynthesis;L-arginine_from_L-ornithine_and_carbamoyl_phosphate:_step_3/3.	258.92222857236175	274.3235643844869	367.04802691857947	295.27399333168137	383.93618607086694	543.1247182573006
Amino-acid_biosynthesis;L-arginine_biosynthesis;L-ornithine_and_N-acetyl-L-glutamate_from_L-glutamate_and_N(2)-acetyl-L-ornithine_(cyclic):_step_1/1.	91.96987188156942	130.29131898539444	262.47389023098077	208.74329452748503	246.05396935029273	527.2970295664986
Amino-acid_biosynthesis;L-arginine_biosynthesis;L-ornithine_from_N(2)-acetyl-L-ornithine_(linear):_step_1/1.	163.1744817810056	219.70043494985165	229.4969167770781	377.7192392955527	299.9181328329979	482.0309245611256
Amino-acid_biosynthesis;L-arginine_biosynthesis;N(2)-acetyl-L-ornithine_from_L-glutamate:_step_1/4.	252.04621058029707	268.662856724159	435.62801252707453	552.4470063387719	474.92886441166104	845.9369166301908
Amino-acid_biosynthesis;L-arginine_biosynthesis;N(2)-acetyl-L-ornithine_from_L-glutamate:_step_2/4.	205.4188798012422	191.78763322479753	359.5796411196288	415.9238483480094	312.3422700521992	521.5146708817198
Amino-acid_biosynthesis;L-arginine_biosynthesis;N(2)-acetyl-L-ornithine_from_L-glutamate:_step_3/4.	328.7893075847919	330.81242136059257	513.2018637502135	573.9033051390313	531.999531407034	761.0807407281414
Amino-acid_biosynthesis;L-arginine_biosynthesis;N(2)-acetyl-L-ornithine_from_L-glutamate:_step_4/4.	236.75510559141256	415.55759660564587	353.27419668982714	244.97906887859506	390.05480733357666	546.2440686040513
Amino-acid_biosynthesis;L-arginine_biosynthesis;carbamoyl_phosphate_from_bicarbonate:_step_1/1.	135.09981646614517	421.7471214842085	131.3375496397729	211.188478476375	252.64591470154022	319.6093646618787
Amino-acid_biosynthesis;L-arginine_biosynthesis_[regulation].	120.10413601505455	173.1249628774408	126.44193115975614	136.14819145769772	301.7787367740815	278.215287160367
Amino-acid_biosynthesis;L-asparagine_biosynthesis.	417.6201892063789	480.8839139230809	337.4089396948713	171.78639795455044	429.9770444784129	275.12402896759437
Amino-acid_biosynthesis;L-asparagine_biosynthesis;L-asparagine_from_L-aspartate_(L-Gln_route):_step_1/1.	417.6201892063789	480.8839139230809	337.4089396948713	171.78639795455044	429.9770444784129	275.12402896759437
Amino-acid_biosynthesis;L-asparagine_biosynthesis;L-asparagine_from_L-aspartate_(ammonia_route):_step_1/1.	232.0151975097696	268.9982008253306	226.62211907456643	162.25805863600357	214.9732154182939	347.298826375003
Amino-acid_biosynthesis;L-cysteine_biosynthesis.	78.58178240020283	236.26241382532706	140.6388309034794	285.3545476673781	333.59641547431823	228.94079033275978
Amino-acid_biosynthesis;L-cysteine_biosynthesis;L-cysteine_from_L-homocysteine_and_L-serine:_step_1/2.	78.58178240020283	234.5957471586604	120.4575421798115	252.6054770354078	320.1964154743182	223.94079033275978
Amino-acid_biosynthesis;L-cysteine_biosynthesis;L-cysteine_from_L-homocysteine_and_L-serine:_step_2/2.	478.0198412763324	660.4408058508557	503.5270807542434	782.284364684637	594.6065640622927	727.8577725887266
Amino-acid_biosynthesis;L-cysteine_biosynthesis;L-cysteine_from_L-serine:_step_1/2.	255.80086604636992	287.2417513495121	438.7643011492608	245.34738115314366	277.36724155885855	500.3350153621832
Amino-acid_biosynthesis;L-cysteine_biosynthesis;L-cysteine_from_L-serine:_step_2/2.	78.58178240020283	234.5957471586604	120.4575421798115	252.6054770354078	320.1964154743182	223.94079033275978
Amino-acid_biosynthesis;L-histidine_biosynthesis;L-histidine_from_5-phospho-alpha-D-ribose_1-diphosphate:_step_1/9.	700.118928049476	702.0630187454373	348.8623366329279	579.8056291031176	516.5746088232376	634.3046399023116
Amino-acid_biosynthesis;L-histidine_biosynthesis;L-histidine_from_5-phospho-alpha-D-ribose_1-diphosphate:_step_2/9.	3.3593073593073592	36.961038961038966	62.188961038961025	91.02683982683983	86.33939393939394	98.81320346320346
Amino-acid_biosynthesis;L-histidine_biosynthesis;L-histidine_from_5-phospho-alpha-D-ribose_1-diphosphate:_step_3/9.	344.0755886933454	468.0042317249754	316.16142029696846	292.281062512979	266.1398662782617	512.2881468085044
Amino-acid_biosynthesis;L-histidine_biosynthesis;L-histidine_from_5-phospho-alpha-D-ribose_1-diphosphate:_step_4/9.	204.47889606039166	267.86953518433216	160.07432790162676	203.29743837580628	182.20799288092542	238.13062054651442
Amino-acid_biosynthesis;L-histidine_biosynthesis;L-histidine_from_5-phospho-alpha-D-ribose_1-diphosphate:_step_5/9.	379.3223837002028	432.41911645961005	264.4263381558169	312.50823114793536	238.11921354791204	468.47833898874643
Amino-acid_biosynthesis;L-histidine_biosynthesis;L-histidine_from_5-phospho-alpha-D-ribose_1-diphosphate:_step_6/9.	170.8375329980353	251.78460278213967	205.71253967998803	154.38933479877437	317.7896274404549	168.309398293037
Amino-acid_biosynthesis;L-histidine_biosynthesis;L-histidine_from_5-phospho-alpha-D-ribose_1-diphosphate:_step_7/9.	338.0989233094185	398.5552721490768	554.886145903304	512.2482268366721	855.1332592321401	880.6191490319951
Amino-acid_biosynthesis;L-histidine_biosynthesis;L-histidine_from_5-phospho-alpha-D-ribose_1-diphosphate:_step_8/9.	686.8883204499783	758.218103833296	1040.0609668446884	885.8462911904397	1228.300958306528	1363.9814692005057
Amino-acid_biosynthesis;L-histidine_biosynthesis;L-histidine_from_5-phospho-alpha-D-ribose_1-diphosphate:_step_9/9.	490.25623168731505	751.822696391501	733.9363340551224	668.0703671616756	1008.6310189919242	1003.1105069311684
Amino-acid_biosynthesis;L-homocysteine_biosynthesis;L-homocysteine_from_S-adenosyl-L-homocysteine:_step_1/1.	24.83007246376812	65.03007246376812	35.87967620309111	110.01157169408103	55.16397634982617	339.1169253324686
Amino-acid_biosynthesis;L-isoleucine_biosynthesis;2-oxobutanoate_from_L-threonine.	297.88932062236313	433.4232202537043	271.30733024930737	348.0499253953909	449.38390362247446	616.1700135156623
Amino-acid_biosynthesis;L-isoleucine_biosynthesis;2-oxobutanoate_from_L-threonine:_step_1/1.	178.69678559378778	356.61875187666953	187.61174046000338	259.75421144128774	424.00703029436136	367.58750828712596
Amino-acid_biosynthesis;L-isoleucine_biosynthesis;2-oxobutanoate_from_pyruvate:_step_1/3.	438.61593859181187	521.0297073294538	342.58990560016645	360.12487257117505	393.264815509741	488.7609181827998
Amino-acid_biosynthesis;L-leucine_biosynthesis;L-leucine_from_3-methyl-2-oxobutanoate:_step_1/4.	438.61593859181187	521.0297073294538	342.58990560016645	360.12487257117505	393.264815509741	488.7609181827998
Amino-acid_biosynthesis;L-leucine_biosynthesis;L-leucine_from_3-methyl-2-oxobutanoate:_step_2/4.	304.48122967839385	447.7920384125126	159.25622585779936	209.7026814674103	222.708324786888	252.60260621147154
Amino-acid_biosynthesis;L-leucine_biosynthesis;L-leucine_from_3-methyl-2-oxobutanoate:_step_3/4.	193.9829043798691	380.50295381096635	303.4237620819724	407.4533472843249	206.5096513247327	337.5745304431719
Amino-acid_biosynthesis;L-lysine_biosynthesis_via_AAA_pathway;L-alpha-aminoadipate_from_2-oxoglutarate:_step_1/5.	438.61593859181187	521.0297073294538	342.58990560016645	360.12487257117505	393.264815509741	488.7609181827998
Amino-acid_biosynthesis;L-lysine_biosynthesis_via_AAA_pathway;L-alpha-aminoadipate_from_2-oxoglutarate:_step_2/5.	14.49132049983114	47.79712934819318	6.956973995271868	21.47983789260385	14.28989946223989	45.93870314083081
Amino-acid_biosynthesis;L-lysine_biosynthesis_via_AAA_pathway;L-alpha-aminoadipate_from_2-oxoglutarate:_step_3/5.	318.972550178225	495.5891677607058	166.21319985307125	231.1825193600141	236.99822424912784	298.54130935230233
Amino-acid_biosynthesis;L-lysine_biosynthesis_via_AAA_pathway;L-alpha-aminoadipate_from_2-oxoglutarate:_step_4/5.	193.9829043798691	380.50295381096635	303.4237620819724	407.4533472843249	206.5096513247327	337.5745304431719
Amino-acid_biosynthesis;L-lysine_biosynthesis_via_AAA_pathway;L-alpha-aminoadipate_from_2-oxoglutarate:_step_5/5.	266.2481930525217	215.26498068094645	301.23593280277004	310.07571966078586	312.08430559279685	517.9765522624091
Amino-acid_biosynthesis;L-lysine_biosynthesis_via_AAA_pathway;L-lysine_from_L-alpha-aminoadipate_(Thermus_route):_step_1/5.	12.996766814028147	10.59799747022505	53.53534726143422	66.94999058912103	43.59972633127637	56.490495012234135
Amino-acid_biosynthesis;L-lysine_biosynthesis_via_AAA_pathway;L-lysine_from_L-alpha-aminoadipate_(Thermus_route):_step_2/5.	205.4188798012422	191.78763322479753	359.5796411196288	415.9238483480094	312.3422700521992	521.5146708817198
Amino-acid_biosynthesis;L-lysine_biosynthesis_via_AAA_pathway;L-lysine_from_L-alpha-aminoadipate_(Thermus_route):_step_3/5.	238.5060627501631	169.84769934017308	303.82767350193944	292.3762897639917	294.1831561591412	451.7187642852235
Amino-acid_biosynthesis;L-lysine_biosynthesis_via_AAA_pathway;L-lysine_from_L-alpha-aminoadipate_(Thermus_route):_step_4/5.	236.75510559141256	415.55759660564587	353.27419668982714	244.97906887859506	390.05480733357666	546.2440686040513
Amino-acid_biosynthesis;L-lysine_biosynthesis_via_AAA_pathway;L-lysine_from_L-alpha-aminoadipate_(Thermus_route):_step_5/5.	163.1744817810056	219.70043494985165	229.4969167770781	377.7192392955527	299.9181328329979	482.0309245611256
Amino-acid_biosynthesis;L-lysine_biosynthesis_via_AAA_pathway;L-lysine_from_L-alpha-aminoadipate_(fungal_route):_step_1/3.	6.057461792028769	10.804277794426133	7.219845669763261	40.422460293676956	3.997228049145939	9.999400659274798
Amino-acid_biosynthesis;L-lysine_biosynthesis_via_AAA_pathway;L-lysine_from_L-alpha-aminoadipate_(fungal_route):_step_2/3.	334.5087171108147	280.7150541995083	49.23535545025315	106.62673777800754	261.74574288152104	144.34318054407285
Amino-acid_biosynthesis;L-lysine_biosynthesis_via_AAA_pathway_[regulation].	549.2036858291084	472.59860970382044	434.6536890197756	571.7292569461458	688.671304856604	633.8363483945471
Amino-acid_biosynthesis;L-lysine_biosynthesis_via_DAP_pathway;(S)-tetrahydrodipicolinate_from_L-aspartate:_step_1/4.	162.8375112096668	313.0777733682646	274.41189299836185	296.7879990163499	433.82262963531423	485.62925683429273
Amino-acid_biosynthesis;L-lysine_biosynthesis_via_DAP_pathway;(S)-tetrahydrodipicolinate_from_L-aspartate:_step_3/4.	524.1457222266203	717.0950242397699	637.6484282648055	693.3027446802126	968.3981846082006	1188.6914284861682
Amino-acid_biosynthesis;L-lysine_biosynthesis_via_DAP_pathway;(S)-tetrahydrodipicolinate_from_L-aspartate:_step_4/4.	123.41939075386605	320.7133532909328	128.66036773495503	183.017395127312	435.56820141969257	316.237306097769
Amino-acid_biosynthesis;L-lysine_biosynthesis_via_DAP_pathway;DL-2,6-diaminopimelate_from_LL-2,6-diaminopimelate:_step_1/1.	149.41733163988138	166.78218693076326	285.9198275777914	372.17621224551976	450.3911085066744	481.25535312487824
Amino-acid_biosynthesis;L-lysine_biosynthesis_via_DAP_pathway;L-lysine_from_DL-2,6-diaminopimelate:_step_1/1.	281.8963828830856	599.9577961121831	258.558548856707	487.5989820203755	408.05488971991974	631.8030284658553
Amino-acid_biosynthesis;L-lysine_biosynthesis_via_DAP_pathway;LL-2,6-diaminopimelate_from_(S)-tetrahydrodipicolinate_(acetylase_route):_step_1/3.	41.8	248.7166666666667	40.94535324798483	41.16117433222696	53.47957957957958	66.83837126600285
Amino-acid_biosynthesis;L-lysine_biosynthesis_via_DAP_pathway;LL-2,6-diaminopimelate_from_(S)-tetrahydrodipicolinate_(acetylase_route):_step_2/3.	764.7449474558872	1087.0523408441395	1855.802799225934	933.4097296633328	1562.5389272680284	2117.2629200853416
Amino-acid_biosynthesis;L-lysine_biosynthesis_via_DAP_pathway;LL-2,6-diaminopimelate_from_(S)-tetrahydrodipicolinate_(acetylase_route):_step_3/3.	28.571690634869224	49.164557813986654	196.06540373567293	266.33259212714376	476.0652595626424	303.9409134010184
Amino-acid_biosynthesis;L-lysine_biosynthesis_via_DAP_pathway;LL-2,6-diaminopimelate_from_(S)-tetrahydrodipicolinate_(aminotransferase_route):_step_1/1.	764.7449474558872	1087.0523408441395	1855.802799225934	933.4097296633328	1562.5389272680284	2117.2629200853416
Amino-acid_biosynthesis;L-lysine_biosynthesis_via_DAP_pathway;LL-2,6-diaminopimelate_from_(S)-tetrahydrodipicolinate_(succinylase_route):_step_1/3.	41.8	248.7166666666667	40.94535324798483	41.16117433222696	53.47957957957958	66.83837126600285
Amino-acid_biosynthesis;L-lysine_biosynthesis_via_DAP_pathway;LL-2,6-diaminopimelate_from_(S)-tetrahydrodipicolinate_(succinylase_route):_step_2/3.	236.75510559141256	415.55759660564587	353.27419668982714	244.97906887859506	390.05480733357666	546.2440686040513
Amino-acid_biosynthesis;L-lysine_biosynthesis_via_DAP_pathway;LL-2,6-diaminopimelate_from_(S)-tetrahydrodipicolinate_(succinylase_route):_step_3/3.	163.1744817810056	219.70043494985165	229.4969167770781	377.7192392955527	299.9181328329979	482.0309245611256
Amino-acid_biosynthesis;L-methionine_biosynthesis_via_de_novo_pathway.	478.19841270490383	660.4408058508557	505.84850932567196	787.3557932560656	594.6065640622927	729.536344017298
Amino-acid_biosynthesis;L-methionine_biosynthesis_via_de_novo_pathway;L-cystathionine_from_O-succinyl-L-homoserine:_step_1/1.	478.0198412763324	660.4408058508557	503.5270807542434	782.284364684637	594.6065640622927	727.8577725887266
Amino-acid_biosynthesis;L-methionine_biosynthesis_via_de_novo_pathway;L-homocysteine_from_L-cystathionine:_step_1/1.	696.9451749066161	864.1890366962368	877.2338027471097	1160.2544346827706	889.0034479001231	1310.077494244682
Amino-acid_biosynthesis;L-methionine_biosynthesis_via_de_novo_pathway;L-homocysteine_from_O-succinyl-L-homoserine:_step_1/1.	478.0198412763324	660.4408058508557	503.5270807542434	782.284364684637	594.6065640622927	727.8577725887266
Amino-acid_biosynthesis;L-methionine_biosynthesis_via_de_novo_pathway;L-methionine_from_L-homocysteine_(BhmT_route):_step_1/1.	204.64317715752404	269.4608611348104	308.69707242214815	309.6076166472849	455.67370722520536	575.3856181997453
Amino-acid_biosynthesis;L-methionine_biosynthesis_via_de_novo_pathway;L-methionine_from_L-homocysteine_(MetE_route):_step_1/1.	0.17857142857142858	0.0	2.321428571428572	5.071428571428571	0.0	1.6785714285714286
Amino-acid_biosynthesis;L-methionine_biosynthesis_via_de_novo_pathway;L-methionine_from_L-homocysteine_(MetH_route):_step_1/1.	7.486486486486488	10.774774774774773	230.04678319623972	4.047884841363103	129.67910301605954	456.6794212690952
Amino-acid_biosynthesis;L-methionine_biosynthesis_via_de_novo_pathway;O-acetyl-L-homoserine_from_L-homoserine:_step_1/1.	80.0769410256608	62.65554571909283	4.811070626259214	18.663524724936355	124.45868287810598	50.32693953328873
Amino-acid_biosynthesis;L-methionine_biosynthesis_via_de_novo_pathway;O-succinyl-L-homoserine_from_L-homoserine:_step_1/1.	33.826707899449296	52.56370624273101	63.701441817637956	86.98684249742585	96.53721232884754	154.85135769841065
Amino-acid_biosynthesis;L-methionine_biosynthesis_via_salvage_pathway;L-methionine_from_S-methyl-5-thio-alpha-D-ribose_1-phosphate:_step_1/6.	285.0555982985128	564.9495025735885	392.2899755257623	470.5974309915614	146.5989743438824	661.5219226999019
Amino-acid_biosynthesis;L-methionine_biosynthesis_via_salvage_pathway;L-methionine_from_S-methyl-5-thio-alpha-D-ribose_1-phosphate:_step_2/6.	319.1525377493589	703.6418443171494	571.3796667084554	666.081478885647	403.28015331403645	951.387392478767
Amino-acid_biosynthesis;L-methionine_biosynthesis_via_salvage_pathway;L-methionine_from_S-methyl-5-thio-alpha-D-ribose_1-phosphate:_step_3/6.	0.0	0.0	16.025	22.2125	1.8125	20.7625
Amino-acid_biosynthesis;L-methionine_biosynthesis_via_salvage_pathway;L-methionine_from_S-methyl-5-thio-alpha-D-ribose_1-phosphate:_step_4/6.	277.3722834782938	640.5128472732531	423.5713884677792	480.6637096275543	365.2272665081855	613.4448928188235
Amino-acid_biosynthesis;L-methionine_biosynthesis_via_salvage_pathway;L-methionine_from_S-methyl-5-thio-alpha-D-ribose_1-phosphate:_step_6/6.	764.7449474558872	1087.0523408441395	1855.802799225934	933.4097296633328	1562.5389272680284	2117.2629200853416
Amino-acid_biosynthesis;L-methionine_biosynthesis_via_salvage_pathway;S-methyl-5-thio-alpha-D-ribose_1-phosphate_from_S-methyl-5'-thioadenosine_(hydrolase_route):_step_1/2.	211.24872463805053	333.7360194935247	220.9250548049528	288.1909625610237	583.0023794741027	406.35500791069165
Amino-acid_biosynthesis;L-methionine_biosynthesis_via_salvage_pathway;S-methyl-5-thio-alpha-D-ribose_1-phosphate_from_S-methyl-5'-thioadenosine_(hydrolase_route):_step_2/2.	0.0	1.6111111111111112	0.6666666666666666	0.05555555555555555	6.0	0.3888888888888889
Amino-acid_biosynthesis;L-methionine_biosynthesis_via_salvage_pathway;S-methyl-5-thio-alpha-D-ribose_1-phosphate_from_S-methyl-5'-thioadenosine_(phosphorylase_route):_step_1/1.	118.23288378266365	98.6450779478621	199.0907527986977	335.09975525843333	105.63209974628471	310.2188155246241
Amino-acid_biosynthesis;L-phenylalanine_biosynthesis;L-arogenate_from_prephenate_(L-Glu_route):_step_1/1.	764.7449474558872	1087.0523408441395	1855.802799225934	933.4097296633328	1562.5389272680284	2117.2629200853416
Amino-acid_biosynthesis;L-phenylalanine_biosynthesis;L-phenylalanine_from_L-arogenate:_step_1/1.	176.9968932341415	336.7440682450762	522.5434544181472	215.0549341887424	425.8109674554768	523.2632061914481
